Time (Sec);S1;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S5;S7;S9;
3.300666666666543;19160.0;999.9563320000074;999.9498256000074;999.9531288000074;999.9563320000075;999.9563320000075;999.9563320000075;999.9531288000074;999.9529000000075;999.9529000000075;999.9563320000075;999.9597640000075;999.9597640000075;999.9563320000075;999.9565768000075;999.9597640000075;999.9563320000075;999.9529000000075;999.9529000000075;999.9604664000075;999.9570344000075;999.9600088000075;
3.400666666666536;19160.0;999.9554320000076;999.9489256000077;999.9522288000077;999.9554320000077;999.9554320000077;999.9554320000077;999.9522288000077;999.9520000000077;999.9520000000077;999.9554320000077;999.9588640000077;999.9588640000077;999.9554320000077;999.9556768000077;999.9588640000077;999.9554320000077;999.9520000000077;999.9520000000077;999.9595664000077;999.9561344000077;999.9591088000077;
3.5003399999998623;19160.0;999.9545320000078;999.9480256000079;999.9512288000079;999.9545320000079;999.9545320000079;999.9545320000079;999.9513288000079;999.951100000008;999.951100000008;999.9545320000079;999.9579640000079;999.9579640000079;999.9545320000079;999.954776800008;999.9579640000079;999.9545320000079;999.951000000008;999.951100000008;999.9586664000079;999.955234400008;999.9582088000079;
3.6003399999998558;19160.0;999.9535320000081;999.9471256000081;999.9503288000082;999.9535320000082;999.9535320000082;999.9535320000082;999.9503288000082;999.9501000000082;999.9501000000082;999.9535320000082;999.9570640000081;999.9570640000081;999.9535320000082;999.9537768000082;999.9570640000081;999.9535320000082;999.9501000000082;999.9501000000082;999.9577664000082;999.9542344000082;999.9573088000081;
3.7006666666665153;19160.0;999.9526320000083;999.9462256000083;999.9494288000084;999.9526320000084;999.9526320000084;999.9526320000084;999.9494288000084;999.9492000000084;999.9492000000084;999.9526320000084;999.9560640000084;999.9560640000084;999.9526320000084;999.9528768000084;999.9560640000084;999.9526320000084;999.9492000000084;999.9492000000084;999.9567664000084;999.9533344000084;999.9563088000084;
3.8066666666665085;19160.0;999.9517320000085;999.9452256000086;999.9485288000086;999.9517320000086;999.9517320000086;999.9517320000086;999.9485288000086;999.9483000000087;999.9483000000087;999.9517320000086;999.9551640000086;999.9551640000086;999.9517320000086;999.9519768000087;999.9551640000086;999.9517320000086;999.9483000000087;999.9483000000087;999.9558664000086;999.9524344000087;999.9554088000086;
3.9056666666665016;19160.0;999.9508320000087;999.9443256000088;999.9476288000088;999.9508320000089;999.9508320000089;999.9508320000089;999.9476288000088;999.9474000000089;999.9474000000089;999.9508320000089;999.9542640000088;999.9542640000088;999.9508320000089;999.9510768000089;999.9542640000088;999.9508320000089;999.9474000000089;999.9474000000089;999.9549664000089;999.9515344000089;999.9545088000089;
4.004666666666495;19160.0;999.949932000009;999.943425600009;999.946728800009;999.9499320000091;999.9499320000091;999.9499320000091;999.946728800009;999.9465000000091;999.9465000000091;999.9499320000091;999.9533640000091;999.9533640000091;999.9499320000091;999.9501768000091;999.9533640000091;999.9499320000091;999.9465000000091;999.9465000000091;999.9540664000091;999.9506344000091;999.9536088000091;
4.103666666666503;19160.0;999.9490320000092;999.9425256000093;999.9458288000093;999.9490320000093;999.9490320000093;999.9490320000093;999.9458288000093;999.9456000000093;999.9456000000093;999.9490320000093;999.9524640000093;999.9524640000093;999.9490320000093;999.9492768000093;999.9524640000093;999.9490320000093;999.9456000000093;999.9456000000093;999.9531664000093;999.9497344000093;999.9527088000093;
4.202666666666512;19160.0;999.9481320000094;999.9416256000095;999.9449288000095;999.9481320000095;999.9481320000095;999.9481320000095;999.9449288000095;999.9447000000096;999.9447000000096;999.9481320000095;999.9515640000095;999.9515640000095;999.9481320000095;999.9483768000096;999.9515640000095;999.9481320000095;999.9447000000096;999.9447000000096;999.9522664000095;999.9488344000096;999.9518088000095;
4.301666666666521;19160.0;999.9472320000096;999.9407256000097;999.9440288000097;999.9472320000098;999.9472320000098;999.9472320000098;999.9440288000097;999.9438000000098;999.9438000000098;999.9472320000098;999.9506640000097;999.9506640000097;999.9472320000098;999.9474768000098;999.9506640000097;999.9472320000098;999.9438000000098;999.9438000000098;999.9513664000098;999.9479344000098;999.9509088000098;
4.400666666666529;19160.0;999.9463320000099;999.93982560001;999.94312880001;999.94633200001;999.94633200001;999.94633200001;999.94312880001;999.94290000001;999.94290000001;999.94633200001;999.94976400001;999.94976400001;999.94633200001;999.94657680001;999.94976400001;999.94633200001;999.94290000001;999.94290000001;999.95046640001;999.94703440001;999.95000880001;
